vuln_id,whitelist,package,version_local,version_local_regex,version_nixpkgs,version_upstream,comment
CVE-2026-27820,True,zlib,1.3.2,,1.3.2,1.3.2,"Incorrect package: CVE affects Ruby's zlib extension; scanned row is C zlib or Haskell zlib, not Ruby zlib."
CVE-2021-43635,True,codex,0.146.0,,,,Incorrect package: CVE affects jcv8000/Codex notes app via Notebook/Page name field; scanned component is OpenAI Codex CLI from codex-cli-nix.
CVE-2024-21485,True,dash,0.5.13.4,,,,Incorrect package: CVE affects Plotly/Python Dash and dash-core/html components; scanned component is the dash POSIX shell for x86_64-linux.
CVE-2023-28115,True,snappy,1.2.2,,,,Incorrect package: CVE affects KnpLabs/knp-snappy PHP library; scanned component is Google Snappy compression library 1.2.2.
CVE-2023-41330,True,snappy,1.2.2,,,,Incorrect package: CVE affects KnpLabs/knp-snappy PHP library; scanned component is Google Snappy compression library 1.2.2.
CVE-2015-4035,True,xz,1.9.jar,,,,Incorrect package: CVE affects XZ Utils xzgrep script; scanned component is Maven org.tukaani:xz Java artifact.
CVE-2015-4035,True,xz,1.9.pom,,,,Incorrect package: CVE affects XZ Utils xzgrep script; scanned component is Maven org.tukaani:xz Java artifact metadata.
CVE-2022-1271,True,xz,1.9.jar,,,,Incorrect package: CVE affects GNU gzip zgrep and XZ Utils xzgrep command-line utilities; scanned component is Maven org.tukaani:xz Java artifact.
CVE-2022-1271,True,xz,1.9.pom,,,,Incorrect package: CVE affects GNU gzip zgrep and XZ Utils xzgrep command-line utilities; scanned component is Maven org.tukaani:xz Java artifact metadata.
CVE-2026-34743,True,xz,1.9.jar,,,,Incorrect package: CVE affects XZ Utils liblzma C code; scanned component is Maven org.tukaani:xz Java artifact.
CVE-2026-34743,True,xz,1.9.pom,,,,Incorrect package: CVE affects XZ Utils liblzma C code; scanned component is Maven org.tukaani:xz Java artifact metadata.
CVE-2026-73434,True,gstreamer,1.28.5,,,,Component mismatch: the CVE affects gst-plugins-good/avidemux; the resolved component is GStreamer core and the closure has no gst-plugins-good component.
CVE-2026-73433,True,gstreamer,1.28.5,,,,Component mismatch: the CVE affects gst-plugins-good/avidemux; the resolved component is GStreamer core and the closure has no gst-plugins-good component.
CVE-2026-59851,True,libssh,0.12.2,,,,Upstream libssh states this issue was fixed in 0.12.1; the scanned version is 0.12.2.
CVE-2026-59850,True,libssh,0.12.2,,,,Upstream libssh states this issue was fixed in 0.12.1; the scanned version is 0.12.2.
CVE-2026-59849,True,libssh,0.12.2,,,,Upstream libssh states this issue was fixed in 0.12.1; the scanned version is 0.12.2.
CVE-2026-59848,True,libssh,0.12.2,,,,Upstream libssh states this issue was fixed in 0.12.1; the scanned version is 0.12.2.
CVE-2026-59847,True,libssh,0.12.2,,,,Upstream libssh states this issue was fixed in 0.12.1; the scanned version is 0.12.2.
CVE-2026-59846,True,libssh,0.12.2,,,,Upstream libssh states this issue was fixed in 0.12.1; the scanned version is 0.12.2.
CVE-2026-59845,True,libssh,0.12.2,,,,Upstream libssh states this issue was fixed in 0.12.1; the scanned version is 0.12.2.
CVE-2026-59844,True,libssh,0.12.2,,,,Upstream libssh states this issue was fixed in 0.12.1; the scanned version is 0.12.2.
CVE-2026-59843,True,libssh,0.12.2,,,,Upstream libssh states this issue was fixed in 0.12.1; the scanned version is 0.12.2.
CVE-2026-59842,True,libssh,0.12.2,,,,Upstream libssh states this issue was fixed in 0.12.1; the scanned version is 0.12.2.
CVE-2026-58521,True,cargo,1.97.1,,0.4.9,0.4.9,Incorrect package: NVD CPE is mediawiki:cargo for the MediaWiki Cargo extension; scanned component is Rust Cargo 1.97.1.
CVE-2026-58519,True,cargo,1.97.1,,0.4.9,0.4.9,Incorrect package: NVD CPE is mediawiki:cargo for the MediaWiki Cargo extension; scanned component is Rust Cargo 1.97.1.
CVE-.*,True,perl,,.*-binlore,,,Generated buildtime-only artifact: binlore output is present with vulnxscan --buildtime but absent from the runtime closure scan; perl env rows remain active unless reviewed separately.
CVE-2026-55655,True,openssh,10.5p1,,,,"Downstream/product mismatch: the record applies to Red Hat/Ubuntu-specific packages or patches, not upstream Nixpkgs OpenSSH."
CVE-2026-55654,True,openssh,10.5p1,,,,"Downstream/product mismatch: the record applies to Red Hat/Ubuntu-specific packages or patches, not upstream Nixpkgs OpenSSH."
CVE-2026-55653,True,openssh,10.5p1,,,,"Downstream/product mismatch: the record applies to Red Hat/Ubuntu-specific packages or patches, not upstream Nixpkgs OpenSSH."
CVE-.*,True,go,,.*-linux-amd64-bootstrap,,,Build-time bootstrap artifact: Go linux-amd64 bootstrap toolchain derivations are build-closure-only artifacts; non-bootstrap Go rows remain active.
CVE-.*,True,gzip,,1\.2\.4,,,Build-time bootstrap artifact: gzip 1.2.4 bootstrap derivations are build-closure-only artifacts; current gzip rows remain active.
CVE-2026-39841,True,cargo,1.97.1,,0.4.9,0.4.9,Incorrect package: NVD CPE is mediawiki:cargo for the MediaWiki Cargo extension; scanned component is Rust Cargo 1.97.1.
CVE-2026-39840,True,cargo,1.97.1,,0.4.9,0.4.9,Incorrect package: NVD CPE is mediawiki:cargo for the MediaWiki Cargo extension; scanned component is Rust Cargo 1.97.1.
CVE-2026-39839,True,cargo,1.97.1,,0.4.9,0.4.9,Incorrect package: NVD CPE is mediawiki:cargo for the MediaWiki Cargo extension; scanned component is Rust Cargo 1.97.1.
CVE-2026-39837,True,cargo,1.97.1,,0.4.9,0.4.9,Incorrect package: NVD CPE is mediawiki:cargo for the MediaWiki Cargo extension; scanned component is Rust Cargo 1.97.1.
CVE-2026-24450,True,libraw,0.22.1,,,,The corresponding upstream TALOS fix commit is present in LibRaw tag 0.22.1; Debian also records 0.22.1 as fixed.
CVE-2026-21444,True,libtpms,0.10.2-unstable-2026-05-06,,,,"Official affected range is >=0.10.0,<0.10.2; this snapshot is based on 0.10.2 and is outside it."
CVE-2026-21413,True,libraw,0.22.1,,,,The corresponding upstream TALOS fix commit is present in LibRaw tag 0.22.1; Debian also records 0.22.1 as fixed.
CVE-2026-20911,True,libraw,0.22.1,,,,The corresponding upstream TALOS fix commit is present in LibRaw tag 0.22.1; Debian also records 0.22.1 as fixed.
CVE-2026-20884,True,libraw,0.22.1,,,,The corresponding upstream TALOS fix commit is present in LibRaw tag 0.22.1; Debian also records 0.22.1 as fixed.
CVE-.*,True,python,,2\.7\..*,,,Build-time bootstrap artifact: Python 2.7 derivations are build-closure-only artifacts; Python 3 rows remain active.
CVE-2026-15370,True,libssh,0.12.2,,,,Upstream libssh states this issue was fixed in 0.12.1; the scanned version is 0.12.2.
CVE-2026-14363,True,cargo,1.97.1,,0.4.9,0.4.9,Incorrect package: NVD CPE is mediawiki:cargo for the MediaWiki Cargo extension; scanned component is Rust Cargo 1.97.1.
CVE-2026-12892,True,gstreamer,1.28.5,,,,Component mismatch: the CVE affects gst-plugins-bad; the resolved component is GStreamer core and the closure has no gst-plugins-bad component.
CVE-2026-12891,True,gstreamer,1.28.5,,,,Component mismatch: the CVE affects gst-plugins-bad; the resolved component is GStreamer core and the closure has no gst-plugins-bad component.
CVE-.*,True,glibc,,.*-source-unsecvars,,,Generated buildtime-only artifact: source-unsecvars output is present with vulnxscan --buildtime but absent from the runtime closure scan.
CVE-2026-6238,True,glibc,2.42-67,,,,The Nixpkgs glibc 2.42-67 derivation contains this fix in 2.42-master.patch or an explicit CVE backport.
CVE-2026-5928,True,glibc,2.42-67,,,,The Nixpkgs glibc 2.42-67 derivation contains this fix in 2.42-master.patch or an explicit CVE backport.
CVE-2026-5450,True,glibc,2.42-67,,,,The Nixpkgs glibc 2.42-67 derivation contains this fix in 2.42-master.patch or an explicit CVE backport.
CVE-2026-5435,True,glibc,2.42-67,,,,The Nixpkgs glibc 2.42-67 derivation contains this fix in 2.42-master.patch or an explicit CVE backport.
CVE-2026-5201,True,gdk-pixbuf,2.44.7,,,,Fixed before this build: Debian records 2.44.6 as fixed and 2.44.7 is the scanned upstream version.
CVE-2026-4775,True,libtiff,4.7.2,,,,Fixed before libtiff 4.7.2 (Debian fixed-version data is 4.7.0/4.7.1 or earlier).
CVE-2026-4438,True,glibc,2.42-67,,,,The Nixpkgs glibc 2.42-67 derivation contains this fix in 2.42-master.patch or an explicit CVE backport.
CVE-2026-4437,True,glibc,2.42-67,,,,The Nixpkgs glibc 2.42-67 derivation contains this fix in 2.42-master.patch or an explicit CVE backport.
CVE-2026-4360,True,python3,3.14.7,,,,Official CPython range ends before 3.14.7; 3.14.7 is the fixed boundary.
CVE-2026-4046,True,glibc,2.42-67,,,,The Nixpkgs glibc 2.42-67 derivation contains this fix in 2.42-master.patch or an explicit CVE backport.
CVE-2026-3497,True,openssh,10.5p1,,,,"Downstream/product mismatch: the record applies to Red Hat/Ubuntu-specific packages or patches, not upstream Nixpkgs OpenSSH."
CVE-2026-0915,True,glibc,2.42-67,,,,The Nixpkgs glibc 2.42-67 derivation contains this fix in 2.42-master.patch or an explicit CVE backport.
CVE-2026-0861,True,glibc,2.42-67,,,,The Nixpkgs glibc 2.42-67 derivation contains this fix in 2.42-master.patch or an explicit CVE backport.
CVE-2025-69652,True,binutils,,2\.46(\.0)?,,,All referenced upstream fix commits are ancestors of the official binutils-2_46 tag; both local 2.46 spellings use that release source.
CVE-2025-69651,True,binutils,,2\.46(\.0)?,,,All referenced upstream fix commits are ancestors of the official binutils-2_46 tag; both local 2.46 spellings use that release source.
CVE-2025-69650,True,binutils,,2\.46(\.0)?,,,All referenced upstream fix commits are ancestors of the official binutils-2_46 tag; both local 2.46 spellings use that release source.
CVE-2025-69649,True,binutils,,2\.46(\.0)?,,,All referenced upstream fix commits are ancestors of the official binutils-2_46 tag; both local 2.46 spellings use that release source.
CVE-2025-62689,True,libmicrohttpd,1.0.6,,,,The shared upstream fix commit ff13abc is an ancestor of release v1.0.6.
CVE-2025-59777,True,libmicrohttpd,1.0.6,,,,The shared upstream fix commit ff13abc is an ancestor of release v1.0.6.
CVE-2025-15281,True,glibc,2.42-67,,,,The Nixpkgs glibc 2.42-67 derivation contains this fix in 2.42-master.patch or an explicit CVE backport.
CVE-2025-8058,True,glibc,2.42-67,,,,The Nixpkgs glibc 2.42-67 derivation contains this fix in 2.42-master.patch or an explicit CVE backport.
CVE-2025-5745,True,glibc,2.42-67,,,,The Nixpkgs glibc 2.42-67 derivation contains this fix in 2.42-master.patch or an explicit CVE backport.
CVE-2025-5702,True,glibc,2.42-67,,,,The Nixpkgs glibc 2.42-67 derivation contains this fix in 2.42-master.patch or an explicit CVE backport.
CVE-2024-21485,True,dash,0.5.13.5,,,,Incorrect package: NVD CPE is plotly:dash; scanned component is the dash POSIX shell for x86_64-linux.
CVE-2023-52356,True,libtiff,4.7.2,,,,Fixed before libtiff 4.7.2 (Debian fixed-version data is 4.7.0/4.7.1 or earlier).
CVE-2023-51767,True,openssh,10.5p1,,,,Official description limits affected OpenSSH versions to 10.0 and earlier; local version is 10.5p1 (the supplier also disputes it).
CVE-2023-49292,True,go,1.25.13,,1.27.0,1.27.0,Incorrect package: NVD CPE is ecies:go for the ECIES Go library; scanned component is the Go toolchain.
CVE-2023-6277,True,libtiff,4.7.2,,,,Fixed before libtiff 4.7.2 (Debian fixed-version data is 4.7.0/4.7.1 or earlier).
CVE-2023-6228,True,libtiff,4.7.2,,,,Fixed before libtiff 4.7.2 (Debian fixed-version data is 4.7.0/4.7.1 or earlier).
CVE-2023-5341,True,imagemagick,7.1.2-29,,,,Fixed on old ImageMagick 6.x lines; ImageMagick 7.1.2-29 is newer than the recorded fixed releases.
CVE-2023-4039,True,gcc,15.3.0,,,,Target mismatch: the CVE applies only when GCC targets AArch64; this derivation targets x86_64-linux.
OSV-2021-777,True,libxml2,2.15.3,,2.15.3,2.15.3,Fixed upstream in libxml2 2.9.13; the scanned 2.15.3 package is newer than the fixed release.
CVE-2019-1010025,True,glibc,2.42-67,,2.42,2.44,NVD description records vendor position that ASLR bypass itself is not a vulnerability.
CVE-2019-1010025,True,glibc,2.42,,2.42,2.44,NVD description records vendor position that ASLR bypass itself is not a vulnerability.
CVE-2019-1010024,True,glibc,2.42-67,,2.42,2.44,NVD description records upstream/vendor position that this is a non-security bug with no real threat.
CVE-2019-1010024,True,glibc,2.42,,2.42,2.44,NVD description records upstream/vendor position that this is a non-security bug with no real threat.
CVE-2019-1010023,True,glibc,2.42-67,,2.42,2.44,NVD description records upstream/vendor position that this is a non-security bug with no real threat.
CVE-2019-1010023,True,glibc,2.42,,2.42,2.44,NVD description records upstream/vendor position that this is a non-security bug with no real threat.
CVE-2019-1010022,True,glibc,2.42-67,,2.42,2.44,NVD description records upstream/vendor position that this is a non-security bug with no real threat.
CVE-2019-1010022,True,glibc,2.42,,2.42,2.44,NVD description records upstream/vendor position that this is a non-security bug with no real threat.
CVE-2017-5506,True,imagemagick,7.1.2-29,,,,Fixed on old ImageMagick 6.x lines; ImageMagick 7.1.2-29 is newer than the recorded fixed releases.
CVE-2016-7538,True,imagemagick,7.1.2-29,,,,Fixed on old ImageMagick 6.x lines; ImageMagick 7.1.2-29 is newer than the recorded fixed releases.
CVE-2014-9826,True,imagemagick,7.1.2-29,,,,Fixed on old ImageMagick 6.x lines; ImageMagick 7.1.2-29 is newer than the recorded fixed releases.
CVE-2014-9278,True,openssh,10.5p1,,,,"Downstream/product mismatch: the record applies to Red Hat/Ubuntu-specific packages or patches, not upstream Nixpkgs OpenSSH."
CVE-2010-4756,True,glibc,2.42-67,,2.42,2.44,Sourceware bug 18012 for CVE-2010-4756 is RESOLVED INVALID and carries a negative security flag.
CVE-2010-4756,True,glibc,2.42,,2.42,2.44,Sourceware bug 18012 for CVE-2010-4756 is RESOLVED INVALID and carries a negative security flag.
CVE-2008-3844,True,openssh,10.5p1,,,,"Downstream/product mismatch: the record applies to Red Hat/Ubuntu-specific packages or patches, not upstream Nixpkgs OpenSSH."
CVE-2007-2768,True,openssh,10.5p1,,,,Legacy OPIE/PAM-specific issue; that integration is not present in this upstream Nixpkgs OpenSSH build.
CVE-2026-27631,True,exiv2,0.28.8,,,,NVD description says versions prior to 0.28.8 are affected and 0.28.8 is fixed; local package is 0.28.8.
CVE-2026-11604,True,openvpn,2.6.21,,,,Target mismatch: CVE affects the Windows ovpn-dco-win kernel driver; scanned component is Linux OpenVPN.
CVE-2026-63649,True,openvpn,2.6.21,,,,Target mismatch: CVE affects the Windows OpenVPN interactive service; scanned component is Linux OpenVPN.
CVE-2026-4360,True,python3,3.13.15,,,,Fixed in this CPython source: TarFile.extract passes filter_function to _extract_one.
CVE-2025-25468,True,ffmpeg,,8\.1\.2|9\.0,,,Referenced upstream fix commit d5873be is present in both local FFmpeg release sources.
CVE-2025-25469,True,ffmpeg,,8\.1\.2|9\.0,,,Referenced upstream fix commit d5873be is present in both local FFmpeg release sources.
CVE-2024-38517,True,rapidjson,1.1.0-unstable-2025-02-05,,,,Referenced RapidJSON fix commit 8269bc2 is present in the local source.
CVE-2024-3220,True,python3,3.13.15,,,,Windows-only mimetypes path issue; target is x86_64-linux and Nixpkgs rewrites knownfiles to the Nix store MIME database.
CVE-2021-43635,True,codex,0.149.0,,,,Incorrect package: CVE affects jcv8000/Codex notes app via Notebook/Page name field; scanned component is OpenAI Codex CLI from codex-cli-nix.
CVE-2021-3982,True,gnome-shell,50.4,,,,Target-specific false positive: NVD limits impact to distributions granting CAP_SYS_NICE to gnome-shell; this Nix store output has no file capability.
CVE-2020-24490,True,bluez,5.87,,,,NVD requires old vulnerable Linux kernel ranges; this target uses linux 6.18.45 outside the affected kernel ranges.
CVE-2011-2411,True,samba,4.23.10,,,,Target mismatch: NVD record is for HP NonStop Servers using Samba; scanned package is Nixpkgs Samba on x86_64-linux.
CVE-2005-0238,True,epiphany,50.4,,,,Legacy NVD wildcard with no current affected range; record describes a 2005 IDN homograph issue not applicable to Epiphany 50.4.
CVE-2014-6492,True,firefox,154.0,,,,Legacy or component-specific NVD record with no affected range for current Firefox; scanned component is Firefox 154.0 on Linux.
CVE-2011-0064,True,firefox,154.0,,,,Legacy or component-specific NVD record with no affected range for current Firefox; scanned component is Firefox 154.0 on Linux.
CVE-2009-4630,True,firefox,154.0,,,,Legacy or component-specific NVD record with no affected range for current Firefox; scanned component is Firefox 154.0 on Linux.
CVE-2009-4130,True,firefox,154.0,,,,Legacy or component-specific NVD record with no affected range for current Firefox; scanned component is Firefox 154.0 on Linux.
CVE-2009-4129,True,firefox,154.0,,,,Legacy or component-specific NVD record with no affected range for current Firefox; scanned component is Firefox 154.0 on Linux.
CVE-2009-4102,True,firefox,154.0,,,,Legacy or component-specific NVD record with no affected range for current Firefox; scanned component is Firefox 154.0 on Linux.
CVE-2009-1597,True,firefox,154.0,,,,Legacy or component-specific NVD record with no affected range for current Firefox; scanned component is Firefox 154.0 on Linux.
CVE-2007-6715,True,firefox,154.0,,,,Legacy or component-specific NVD record with no affected range for current Firefox; scanned component is Firefox 154.0 on Linux.
CVE-2007-5967,True,firefox,154.0,,,,Legacy or component-specific NVD record with no affected range for current Firefox; scanned component is Firefox 154.0 on Linux.
CVE-2007-4013,True,firefox,154.0,,,,Legacy or component-specific NVD record with no affected range for current Firefox; scanned component is Firefox 154.0 on Linux.
CVE-2007-3827,True,firefox,154.0,,,,Legacy or component-specific NVD record with no affected range for current Firefox; scanned component is Firefox 154.0 on Linux.
CVE-2007-3670,True,firefox,154.0,,,,Legacy or component-specific NVD record with no affected range for current Firefox; scanned component is Firefox 154.0 on Linux.
CVE-2007-2176,True,firefox,154.0,,,,Legacy or component-specific NVD record with no affected range for current Firefox; scanned component is Firefox 154.0 on Linux.
CVE-2007-1970,True,firefox,154.0,,,,Legacy or component-specific NVD record with no affected range for current Firefox; scanned component is Firefox 154.0 on Linux.
CVE-2007-0896,True,firefox,154.0,,,,Legacy or component-specific NVD record with no affected range for current Firefox; scanned component is Firefox 154.0 on Linux.
CVE-2003-1492,True,firefox,154.0,,,,Legacy or component-specific NVD record with no affected range for current Firefox; scanned component is Firefox 154.0 on Linux.
CVE-2016-6131,True,libiberty,15.3.0,,,,Fixed in modern GCC/libiberty source; GCC 15.3.0 contains the post-2012 and post-2016 objalloc and demangler hardening fixes.
CVE-2016-4493,True,libiberty,15.3.0,,,,Fixed in modern GCC/libiberty source; GCC 15.3.0 contains the post-2012 and post-2016 objalloc and demangler hardening fixes.
CVE-2016-4492,True,libiberty,15.3.0,,,,Fixed in modern GCC/libiberty source; GCC 15.3.0 contains the post-2012 and post-2016 objalloc and demangler hardening fixes.
CVE-2016-4491,True,libiberty,15.3.0,,,,Fixed in modern GCC/libiberty source; GCC 15.3.0 contains the post-2012 and post-2016 objalloc and demangler hardening fixes.
CVE-2016-4490,True,libiberty,15.3.0,,,,Fixed in modern GCC/libiberty source; GCC 15.3.0 contains the post-2012 and post-2016 objalloc and demangler hardening fixes.
CVE-2016-4489,True,libiberty,15.3.0,,,,Fixed in modern GCC/libiberty source; GCC 15.3.0 contains the post-2012 and post-2016 objalloc and demangler hardening fixes.
CVE-2016-4488,True,libiberty,15.3.0,,,,Fixed in modern GCC/libiberty source; GCC 15.3.0 contains the post-2012 and post-2016 objalloc and demangler hardening fixes.
CVE-2016-4487,True,libiberty,15.3.0,,,,Fixed in modern GCC/libiberty source; GCC 15.3.0 contains the post-2012 and post-2016 objalloc and demangler hardening fixes.
CVE-2016-2226,True,libiberty,15.3.0,,,,Fixed in modern GCC/libiberty source; GCC 15.3.0 contains the post-2012 and post-2016 objalloc and demangler hardening fixes.
CVE-2012-3509,True,libiberty,15.3.0,,,,Fixed in modern GCC/libiberty source; GCC 15.3.0 contains the post-2012 and post-2016 objalloc and demangler hardening fixes.
CVE-2026-53260,True,linux,6.18.45,,,,Official kernel.org CVE metadata marks linux 6.18.45 unaffected for this CVE; NVD broad Linux CPE overmatches.
CVE-2026-53232,True,linux,6.18.45,,,,Official kernel.org CVE metadata marks linux 6.18.45 unaffected for this CVE; NVD broad Linux CPE overmatches.
CVE-2026-53090,True,linux,6.18.45,,,,Official kernel.org CVE metadata marks linux 6.18.45 unaffected for this CVE; NVD broad Linux CPE overmatches.
CVE-2026-53078,True,linux,6.18.45,,,,Official kernel.org CVE metadata marks linux 6.18.45 unaffected for this CVE; NVD broad Linux CPE overmatches.
CVE-2026-53027,True,linux,6.18.45,,,,Official kernel.org CVE metadata marks linux 6.18.45 unaffected for this CVE; NVD broad Linux CPE overmatches.
CVE-2026-53005,True,linux,6.18.45,,,,Official kernel.org CVE metadata marks linux 6.18.45 unaffected for this CVE; NVD broad Linux CPE overmatches.
CVE-2026-46252,True,linux,6.18.45,,,,Official kernel.org CVE metadata marks linux 6.18.45 unaffected for this CVE; NVD broad Linux CPE overmatches.
CVE-2026-46203,True,linux,6.18.45,,,,Official kernel.org CVE metadata marks linux 6.18.45 unaffected for this CVE; NVD broad Linux CPE overmatches.
CVE-2026-46130,True,linux,6.18.45,,,,Official kernel.org CVE metadata marks linux 6.18.45 unaffected for this CVE; NVD broad Linux CPE overmatches.
CVE-2026-46092,True,linux,6.18.45,,,,Official kernel.org CVE metadata marks linux 6.18.45 unaffected for this CVE; NVD broad Linux CPE overmatches.
CVE-2026-46054,True,linux,6.18.45,,,,Official kernel.org CVE metadata marks linux 6.18.45 unaffected for this CVE; NVD broad Linux CPE overmatches.
CVE-2026-45945,True,linux,6.18.45,,,,Official kernel.org CVE metadata marks linux 6.18.45 unaffected for this CVE; NVD broad Linux CPE overmatches.
CVE-2026-45901,True,linux,6.18.45,,,,Official kernel.org CVE metadata marks linux 6.18.45 unaffected for this CVE; NVD broad Linux CPE overmatches.
CVE-2026-45897,True,linux,6.18.45,,,,Official kernel.org CVE metadata marks linux 6.18.45 unaffected for this CVE; NVD broad Linux CPE overmatches.
CVE-2026-43131,True,linux,6.18.45,,,,Official kernel.org CVE metadata marks linux 6.18.45 unaffected for this CVE; NVD broad Linux CPE overmatches.
CVE-2026-31709,True,linux,6.18.45,,,,Official kernel.org CVE metadata marks linux 6.18.45 unaffected for this CVE; NVD broad Linux CPE overmatches.
CVE-2026-31589,True,linux,6.18.45,,,,Official kernel.org CVE metadata marks linux 6.18.45 unaffected for this CVE; NVD broad Linux CPE overmatches.
CVE-2026-31560,True,linux,6.18.45,,,,Official kernel.org CVE metadata marks linux 6.18.45 unaffected for this CVE; NVD broad Linux CPE overmatches.
CVE-2026-31420,True,linux,6.18.45,,,,Official kernel.org CVE metadata marks linux 6.18.45 unaffected for this CVE; NVD broad Linux CPE overmatches.
CVE-2026-23442,True,linux,6.18.45,,,,Official kernel.org CVE metadata marks linux 6.18.45 unaffected for this CVE; NVD broad Linux CPE overmatches.
CVE-2026-23371,True,linux,6.18.45,,,,Official kernel.org CVE metadata marks linux 6.18.45 unaffected for this CVE; NVD broad Linux CPE overmatches.
CVE-2026-23327,True,linux,6.18.45,,,,Official kernel.org CVE metadata marks linux 6.18.45 unaffected for this CVE; NVD broad Linux CPE overmatches.
CVE-2025-71289,True,linux,6.18.45,,,,Official kernel.org CVE metadata marks linux 6.18.45 unaffected for this CVE; NVD broad Linux CPE overmatches.
CVE-2023-52904,True,linux,6.18.45,,,,Official kernel.org CVE metadata marks linux 6.18.45 unaffected for this CVE; NVD broad Linux CPE overmatches.
